Prescriber Zip Code	Plan Provider ID	Year	Month	Product Family	Rx New	Rx Refill	Rx Total	Tablets New	Tablets Total	Tablets Refill
28227	13670202.00	2010.00	201010.00	NASONEX	1.102	0.00	1.102	18.74	18.74	0.00
28358	13670202.00	2010.00	201010.00	NASONEX	1.578	0.00	1.578	26.82	26.82	0.00
28734	13670202.00	2011.00	201101.00	NASONEX	1.052	0.00	1.052	17.88	17.88	0.00
29150	13670202.00	2010.00	201011.00	NASONEX	2.673	0.00	2.673	45.46	45.46	0.00
29605	13670202.00	2010.00	201009.00	NASONEX	1.481	0.00	1.481	25.18	25.18	0.00
29642	13670202.00	2010.00	201012.00	NASONEX	3.311	0.00	3.311	56.29	56.29	0.00
30117	13670202.00	2010.00	201010.00	NASONEX	1.271	0.00	1.271	21.61	21.61	0.00
30504	13670202.00	2010.00	201010.00	NASONEX	3.061	0.00	3.061	52.04	52.04	0.00
30504	13670202.00	2010.00	201012.00	NASONEX	4.975	0.00	4.975	84.58	84.58	0.00
30907	13670202.00	2010.00	201010.00	NASONEX	2.607	0.00	2.607	44.31	44.31	0.00
31201	13670202.00	2011.00	201101.00	NASONEX	2.979	0.00	2.979	50.64	50.64	0.00
31501	13670202.00	2010.00	201008.00	NASONEX	1.449	0.00	1.449	24.64	24.64	0.00
31701	13670202.00	2010.00	201012.00	NASONEX	1.073	0.00	1.073	18.24	18.24	0.00
31707	13670202.00	2010.00	201012.00	NASONEX	8.727	0.00	8.727	148.37	148.37	0.00
31901	13670202.00	2010.00	201009.00	NASONEX	2.631	0.00	2.631	44.72	44.72	0.00
32250	13670202.00	2010.00	201011.00	NASONEX	3.162	0.00	3.162	53.76	53.76	0.00
32605	13670202.00	2010.00	201012.00	NASONEX	1.006	0.00	1.006	17.11	17.11	0.00
32829	13670202.00	2010.00	201012.00	NASONEX	2.354	0.00	2.354	40.03	40.03	0.00
33331	13670202.00	2011.00	201104.00	NASONEX	4.309	0.00	4.309	73.26	73.26	0.00
33331	13670202.00	2011.00	201106.00	NASONEX	6.364	0.00	6.364	108.19	108.19	0.00
33406	13670202.00	2010.00	201009.00	NASONEX	1.242	0.00	1.242	21.11	21.11	0.00
33467	13670202.00	2011.00	201101.00	NASONEX	1.054	0.00	1.054	17.92	17.92	0.00
33470	13670202.00	2011.00	201101.00	NASONEX	0.953	0.00	0.953	16.2	16.2	0.00
33771	13670202.00	2010.00	201009.00	NASONEX	1.247	0.00	1.247	21.19	21.19	0.00
33907	13670202.00	2010.00	201010.00	NASONEX	1.725	0.00	1.725	29.32	29.32	0.00
33919	13670202.00	2010.00	201009.00	NASONEX	2.615	0.00	2.615	44.46	44.46	0.00
33919	13670202.00	2010.00	201010.00	NASONEX	3.823	0.00	3.823	65.00	65.00	0.00
34110	13670202.00	2010.00	201009.00	NASONEX	1.423	0.00	1.423	24.19	24.19	0.00
34205	13670202.00	2010.00	201011.00	NASONEX	1.12	0.00	1.12	19.03	19.03	0.00
34711	13670202.00	2010.00	201011.00	NASONEX	4.033	0.00	4.033	68.57	68.57	0.00
35205	13670202.00	2010.00	201009.00	NASONEX	2.525	0.00	2.525	42.94	42.94	0.00
36330	13670202.00	2010.00	201010.00	NASONEX	4.609	0.00	4.609	78.34	78.34	0.00
36330	13670202.00	2010.00	201012.00	DULERA AER	1.492	0.00	1.492	19.39	19.39	0.00
36420	13670202.00	2010.00	201012.00	NASONEX	6.844	0.00	6.844	116.33	116.33	0.00
37075	13670202.00	2010.00	201010.00	NASONEX	1.235	0.00	1.235	21.00	21.00	0.00
37172	13670202.00	2010.00	201012.00	NASONEX	1.065	0.00	1.065	18.1	18.1	0.00
37920	13670202.00	2010.00	201012.00	NASONEX	1.937	0.00	1.937	32.93	32.93	0.00
38120	13670202.00	2010.00	201011.00	NASONEX	2.132	0.00	2.132	36.24	36.24	0.00
38301	13670202.00	2010.00	201011.00	NASONEX	2.137	0.00	2.137	36.32	36.32	0.00
38305	13670202.00	2010.00	201008.00	NASONEX	17.675	0.00	17.675	300.52	300.52	0.00
38305	13670202.00	2010.00	201010.00	NASONEX	11.476	0.00	11.476	195.08	195.08	0.00
38618	13670202.00	2010.00	201008.00	NASONEX	1.21	0.00	1.21	20.57	20.57	0.00
38654	13670202.00	2010.00	201010.00	NASONEX	1.044	0.00	1.044	17.74	17.74	0.00
38668	13670202.00	2010.00	201008.00	NASONEX	1.296	0.00	1.296	22.04	22.04	0.00
39819	13670202.00	2011.00	201106.00	NASONEX	1.091	0.00	1.091	18.54	18.54	0.00
40207	13670202.00	2010.00	201008.00	NASONEX	1.018	0.00	1.018	17.3	17.3	0.00
40207	13670202.00	2010.00	201009.00	NASONEX	4.17	0.00	4.17	70.87	70.87	0.00
40207	13670202.00	2010.00	201011.00	NASONEX	9.082	0.00	9.082	154.41	154.41	0.00
40215	13670202.00	2010.00	201012.00	NASONEX	4.323	0.00	4.323	73.51	73.51	0.00
40218	13670202.00	2010.00	201012.00	NASONEX	2.129	0.00	2.129	36.2	36.2	0.00
40243	13670202.00	2010.00	201011.00	NASONEX	3.161	0.00	3.161	53.74	53.74	0.00
40502	13670202.00	2010.00	201009.00	NASONEX	1.036	0.00	1.036	17.61	17.61	0.00
40513	13670202.00	2010.00	201010.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
40517	13670202.00	2010.00	201011.00	NASONEX	1.037	0.00	1.037	17.63	17.63	0.00
41731	13670202.00	2010.00	201012.00	NASONEX	1.008	0.00	1.008	17.14	17.14	0.00
42024	13670202.00	2010.00	201012.00	NASONEX	0.928	0.00	0.928	15.78	15.78	0.00
42303	13670202.00	2010.00	201010.00	NASONEX	1.098	0.00	1.098	18.67	18.67	0.00
43205	13670202.00	2010.00	201009.00	NASONEX	4.08	0.00	4.08	69.35	69.35	0.00
43205	13670202.00	2010.00	201010.00	NASONEX	3.05	0.00	3.05	51.86	51.86	0.00
43210	13670202.00	2011.00	201104.00	NASONEX	3.07	0.00	3.07	52.2	52.2	0.00
43240	13670202.00	2011.00	201101.00	NASONEX	2.99	0.00	2.99	50.83	50.83	0.00
43240	13670202.00	2011.00	201104.00	NASONEX	1.074	0.00	1.074	18.26	18.26	0.00
43604	13670202.00	2010.00	201010.00	NASONEX	1.002	0.00	1.002	17.03	17.03	0.00
43606	13670202.00	2010.00	201012.00	NASONEX	2.178	0.00	2.178	37.02	37.02	0.00
43845	13670202.00	2011.00	201104.00	NASONEX	1.031	0.00	1.031	17.52	17.52	0.00
44004	13670202.00	2011.00	201105.00	NASONEX	1.157	0.00	1.157	19.67	19.67	0.00
44011	13670202.00	2010.00	201005.00	NASONEX	1.013	0.00	1.013	17.22	17.22	0.00
44011	13670202.00	2010.00	201007.00	NASONEX	2.031	0.00	2.031	34.52	34.52	0.00
44012	13670202.00	2011.00	201102.00	NASONEX	1.004	0.00	1.004	17.07	17.07	0.00
44012	13670202.00	2011.00	201104.00	NASONEX	1.00	0.00	1.00	17.00	17.00	0.00
44022	13670202.00	2010.00	201006.00	PROVENTIL	2.075	0.00	2.075	13.9	13.9	0.00
44022	13670202.00	2010.00	201008.00	CLARINEX	1.011	0.00	1.011	5.05	5.05	0.00
44022	13670202.00	2010.00	201008.00	PROVENTIL	1.008	0.00	1.008	6.76	6.76	0.00
44022	13670202.00	2010.00	201012.00	NASONEX	47.924	0.00	47.924	814.68	814.68	0.00
44022	13670202.00	2011.00	201107.00	NASONEX	13.96	0.00	13.96	237.33	237.33	0.00
44024	13670202.00	2011.00	201102.00	NASONEX	1.011	0.00	1.011	17.19	17.19	0.00
44026	13670202.00	2010.00	201012.00	NASONEX	1.01	0.00	1.01	17.16	17.16	0.00
44026	13670202.00	2011.00	201103.00	NASONEX	4.119	0.00	4.119	70.03	70.03	0.00
44035	13670202.00	2010.00	201009.00	NASONEX	1.136	0.00	1.136	19.32	19.32	0.00
44035	13670202.00	2010.00	201012.00	NASONEX	1.013	0.00	1.013	17.22	17.22	0.00
44035	13670202.00	2011.00	201104.00	NASONEX	4.037	0.00	4.037	68.64	68.64	0.00
44035	13670202.00	2011.00	201105.00	NASONEX	2.015	0.00	2.015	34.26	34.26	0.00
44053	13670202.00	2011.00	201102.00	NASONEX	1.021	0.00	1.021	17.35	17.35	0.00
44056	13670202.00	2010.00	201009.00	NASONEX	1.024	0.00	1.024	17.41	17.41	0.00
44057	13670202.00	2010.00	201005.00	NASONEX	22.527	0.00	22.527	383.03	383.03	0.00
44057	13670202.00	2010.00	201009.00	NASONEX	28.709	0.00	28.709	488.01	488.01	0.00
44057	13670202.00	2010.00	201011.00	NASONEX	23.069	1.002	24.071	392.17	409.21	17.04
44057	13670202.00	2011.00	201106.00	NASONEX	35.715	0.00	35.715	607.22	607.22	0.00
44060	13670202.00	2010.00	201012.00	NASONEX	1.013	0.00	1.013	17.22	17.22	0.00
44060	13670202.00	2011.00	201101.00	NASONEX	1.013	0.00	1.013	17.22	17.22	0.00
44070	13670202.00	2011.00	201102.00	NASONEX	2.113	0.00	2.113	35.92	35.92	0.00
44074	13670202.00	2011.00	201101.00	NASONEX	5.095	0.00	5.095	86.6	86.6	0.00
44074	13670202.00	2011.00	201103.00	ASMANEX	1.00	0.00	1.00	0.24	0.24	0.00
44074	13670202.00	2011.00	201103.00	NASONEX	3.03	0.00	3.03	51.51	51.51	0.00
44074	13670202.00	2011.00	201105.00	NASONEX	16.324	0.00	16.324	277.52	277.52	0.00
44077	13670202.00	2010.00	201008.00	NASONEX	1.092	0.00	1.092	18.57	18.57	0.00
44087	13670202.00	2010.00	201012.00	NASONEX	1.002	0.00	1.002	17.03	17.03	0.00
44094	13670202.00	2010.00	201005.00	CLARINEX	1.009	0.00	1.009	5.04	5.04	0.00
44094	13670202.00	2010.00	201008.00	NASONEX	15.854	0.00	15.854	269.49	269.49	0.00
44094	13670202.00	2010.00	201009.00	NASONEX	11.691	0.00	11.691	198.74	198.74	0.00
44094	13670202.00	2010.00	201010.00	NASONEX	20.28	1.015	21.295	344.74	362.00	17.26
44094	13670202.00	2011.00	201101.00	NASONEX	9.237	0.00	9.237	157.06	157.06	0.00
44094	13670202.00	2011.00	201103.00	NASONEX	56.337	0.00	56.337	957.74	957.74	0.00
44094	13670202.00	2011.00	201107.00	NASONEX	6.27	0.00	6.27	106.6	106.6	0.00
44104	13670202.00	2011.00	201102.00	NASONEX	1.053	0.00	1.053	17.9	17.9	0.00
44106	13670202.00	2010.00	201010.00	NASONEX	2.084	0.00	2.084	35.43	35.43	0.00
44106	13670202.00	2010.00	201012.00	NASONEX	4.081	0.00	4.081	69.38	69.38	0.00
44106	13670202.00	2011.00	201103.00	NASONEX	10.503	0.00	10.503	178.54	178.54	0.00
44106	13670202.00	2011.00	201104.00	NASONEX	8.04	0.00	8.04	136.66	136.66	0.00
44106	13670202.00	2011.00	201106.00	NASONEX	0.00	1.032	1.032	0.00	17.55	17.55
44107	13670202.00	2010.00	201006.00	HCTZ TOTAL	0.00	1.061	1.061	0.00	95.53	95.53
44107	13670202.00	2010.00	201012.00	HCTZ TOTAL	1.06	0.00	1.06	95.42	95.42	0.00
44107	13670202.00	2011.00	201102.00	NASONEX	1.028	0.00	1.028	17.47	17.47	0.00
44107	13670202.00	2011.00	201103.00	NASONEX	2.262	0.00	2.262	38.45	38.45	0.00
44109	13670202.00	2010.00	201010.00	NASONEX	1.044	0.00	1.044	17.74	17.74	0.00
44109	13670202.00	2011.00	201103.00	NASONEX	1.037	0.00	1.037	17.63	17.63	0.00
44111	13670202.00	2010.00	201007.00	NASONEX	24.739	0.00	24.739	420.57	420.57	0.00
44111	13670202.00	2010.00	201010.00	NASONEX	51.082	0.00	51.082	868.36	868.36	0.00
44111	13670202.00	2011.00	201102.00	PROVENTIL	1.007	0.00	1.007	6.74	6.74	0.00
44111	13670202.00	2011.00	201104.00	NASONEX	55.904	0.00	55.904	950.31	950.31	0.00
44111	13670202.00	2011.00	201106.00	NASONEX	47.015	0.00	47.015	799.22	799.22	0.00
44111	13670202.00	2011.00	201107.00	NASONEX	13.125	0.00	13.125	223.16	223.16	0.00
44113	13670202.00	2011.00	201104.00	NASONEX	0.00	1.092	1.092	0.00	18.57	18.57
44118	13670202.00	2010.00	201006.00	NASONEX	1.019	0.00	1.019	17.32	17.32	0.00
44118	13670202.00	2011.00	201106.00	NASONEX	1.048	0.00	1.048	17.81	17.81	0.00
44120	13670202.00	2010.00	201009.00	NASONEX	1.02	0.00	1.02	17.35	17.35	0.00
44120	13670202.00	2011.00	201103.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
44120	13670202.00	2011.00	201104.00	NASONEX	1.023	0.00	1.023	17.38	17.38	0.00
44122	13670202.00	2010.00	201007.00	NASONEX	12.824	0.00	12.824	218.00	218.00	0.00
44122	13670202.00	2011.00	201106.00	NASONEX	20.787	0.00	20.787	353.37	353.37	0.00
44122	13670202.00	2011.00	201106.00	SINGULAIR	1.088	0.00	1.088	32.64	32.64	0.00
44124	13670202.00	2011.00	201102.00	NASONEX	3.295	0.00	3.295	56.00	56.00	0.00
44126	13670202.00	2010.00	201011.00	NASONEX	1.134	0.00	1.134	19.27	19.27	0.00
44131	13670202.00	2010.00	201005.00	NASONEX	6.217	0.00	6.217	105.67	105.67	0.00
44131	13670202.00	2011.00	201105.00	NASONEX	7.306	0.00	7.306	124.19	124.19	0.00
44135	13670202.00	2011.00	201101.00	NASONEX	1.044	0.00	1.044	17.75	17.75	0.00
44136	13670202.00	2011.00	201103.00	NASONEX	2.15	0.00	2.15	36.55	36.55	0.00
44136	13670202.00	2011.00	201105.00	NASONEX	4.191	0.00	4.191	71.24	71.24	0.00
44145	13670202.00	2010.00	201010.00	NASONEX	33.698	1.055	34.753	572.83	590.77	17.94
44145	13670202.00	2011.00	201107.00	NASONEX	12.318	0.00	12.318	209.44	209.44	0.00
44194	13670202.00	2010.00	201009.00	NASONEX	1.008	0.00	1.008	17.14	17.14	0.00
44195	13670202.00	2010.00	201006.00	NASONEX	17.411	1.049	18.46	295.97	313.8	17.83
44195	13670202.00	2010.00	201007.00	NASONEX	8.49	0.00	8.49	144.33	144.33	0.00
44195	13670202.00	2010.00	201008.00	NASONEX	8.7	1.07	9.77	147.91	166.09	18.18
44195	13670202.00	2010.00	201009.00	NASONEX	11.956	0.00	11.956	203.26	203.26	0.00
44195	13670202.00	2011.00	201101.00	NASONEX	7.74	0.00	7.74	131.58	131.58	0.00
44195	13670202.00	2011.00	201102.00	NASONEX	17.477	0.00	17.477	297.11	297.11	0.00
44195	13670202.00	2011.00	201106.00	NASONEX	16.941	0.00	16.941	287.96	287.96	0.00
44212	13670202.00	2010.00	201005.00	NASONEX	1.134	0.00	1.134	19.28	19.28	0.00
44212	13670202.00	2011.00	201105.00	NASONEX	1.185	0.00	1.185	20.14	20.14	0.00
44223	13670202.00	2011.00	201102.00	NASONEX	1.023	0.00	1.023	17.39	17.39	0.00
44240	13670202.00	2011.00	201104.00	NASONEX	2.045	0.00	2.045	34.77	34.77	0.00
44240	13670202.00	2011.00	201106.00	NASONEX	4.411	0.00	4.411	74.99	74.99	0.00
44280	13670202.00	2011.00	201105.00	NASONEX	1.053	0.00	1.053	17.89	17.89	0.00
44280	13670202.00	2011.00	201107.00	NASONEX	1.023	0.00	1.023	17.38	17.38	0.00
44304	13670202.00	2010.00	201012.00	NASONEX	2.069	0.00	2.069	35.18	35.18	0.00
44304	13670202.00	2011.00	201102.00	NASONEX	1.014	0.00	1.014	17.23	17.23	0.00
44304	13670202.00	2011.00	201106.00	NASONEX	3.04	0.00	3.04	51.66	51.66	0.00
44313	13670202.00	2010.00	201012.00	NASONEX	1.023	0.00	1.023	17.39	17.39	0.00
44320	13670202.00	2010.00	201012.00	NASONEX	1.046	0.00	1.046	17.78	17.78	0.00
44504	13670202.00	2010.00	201009.00	NASONEX	2.119	0.00	2.119	36.02	36.02	0.00
44504	13670202.00	2010.00	201011.00	NASONEX	23.325	0.00	23.325	396.54	396.54	0.00
44710	13670202.00	2011.00	201102.00	NASONEX	5.094	0.00	5.094	86.58	86.58	0.00
44718	13670202.00	2010.00	201011.00	NASONEX	1.128	0.00	1.128	19.18	19.18	0.00
45040	13670202.00	2010.00	201005.00	NASONEX	1.061	0.00	1.061	18.04	18.04	0.00
45040	13670202.00	2010.00	201009.00	NASONEX	1.023	0.00	1.023	17.4	17.4	0.00
45103	13670202.00	2011.00	201103.00	NASONEX	1.035	0.00	1.035	17.59	17.59	0.00
45211	13670202.00	2010.00	201012.00	NASONEX	1.009	0.00	1.009	17.16	17.16	0.00
45219	13670202.00	2010.00	201011.00	NASONEX	2.292	0.00	2.292	38.97	38.97	0.00
45220	13670202.00	2010.00	201009.00	NASONEX	3.044	0.00	3.044	51.76	51.76	0.00
45229	13670202.00	2010.00	201012.00	NASONEX	1.00	0.00	1.00	17.00	17.00	0.00
45229	13670202.00	2011.00	201106.00	NASONEX	1.969	0.00	1.969	33.47	33.47	0.00
45230	13670202.00	2011.00	201105.00	NASONEX	2.193	0.00	2.193	37.28	37.28	0.00
45233	13670202.00	2010.00	201012.00	NASONEX	2.209	0.00	2.209	37.55	37.55	0.00
45236	13670202.00	2010.00	201005.00	NASONEX	4.248	0.00	4.248	72.21	72.21	0.00
45236	13670202.00	2010.00	201006.00	NASONEX	1.041	0.00	1.041	17.69	17.69	0.00
45236	13670202.00	2010.00	201007.00	NASONEX	2.124	0.00	2.124	36.1	36.1	0.00
45236	13670202.00	2010.00	201008.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
45236	13670202.00	2010.00	201010.00	NASONEX	2.034	0.00	2.034	34.57	34.57	0.00
45238	13670202.00	2010.00	201005.00	NASONEX	8.564	0.00	8.564	145.58	145.58	0.00
45238	13670202.00	2010.00	201007.00	NASONEX	1.263	0.00	1.263	21.48	21.48	0.00
45238	13670202.00	2010.00	201011.00	NASONEX	3.259	0.00	3.259	55.4	55.4	0.00
45238	13670202.00	2011.00	201101.00	NASONEX	4.37	0.00	4.37	74.3	74.3	0.00
45238	13670202.00	2011.00	201105.00	NASONEX	17.841	0.00	17.841	303.3	303.3	0.00
45239	13670202.00	2010.00	201010.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
45246	13670202.00	2010.00	201008.00	NASONEX	2.056	0.00	2.056	34.95	34.95	0.00
45385	13670202.00	2010.00	201006.00	NASONEX	8.004	0.00	8.004	136.08	136.08	0.00
45385	13670202.00	2010.00	201007.00	NASONEX	4.346	0.00	4.346	73.88	73.88	0.00
45385	13670202.00	2010.00	201011.00	NASONEX	7.227	0.00	7.227	122.87	122.87	0.00
45424	13670202.00	2010.00	201011.00	NASONEX	3.057	0.00	3.057	51.96	51.96	0.00
45459	13670202.00	2010.00	201009.00	NASONEX	5.079	0.00	5.079	86.34	86.34	0.00
45459	13670202.00	2010.00	201010.00	NASONEX	1.078	0.00	1.078	18.33	18.33	0.00
45840	13670202.00	2010.00	201009.00	NASONEX	3.823	0.00	3.823	64.99	64.99	0.00
46038	13670202.00	2010.00	201011.00	NASONEX	1.055	0.00	1.055	17.93	17.93	0.00
46038	13670202.00	2010.00	201012.00	NASONEX	3.513	0.00	3.513	59.74	59.74	0.00
46038	13670202.00	2011.00	201101.00	NASONEX	1.925	0.00	1.925	32.73	32.73	0.00
46373	13670202.00	2010.00	201011.00	NASONEX	6.075	0.00	6.075	103.28	103.28	0.00
46373	13670202.00	2010.00	201012.00	NASONEX	1.026	0.00	1.026	17.45	17.45	0.00
46410	13670202.00	2010.00	201006.00	NASONEX	1.013	0.00	1.013	17.21	17.21	0.00
46530	13670202.00	2010.00	201008.00	NASONEX	3.226	0.00	3.226	54.84	54.84	0.00
46738	13670202.00	2010.00	201012.00	NASONEX	2.216	0.00	2.216	37.68	37.68	0.00
47374	13670202.00	2010.00	201011.00	NASONEX	1.492	0.00	1.492	25.37	25.37	0.00
47591	13670202.00	2010.00	201011.00	NASONEX	4.862	0.00	4.862	82.64	82.64	0.00
47629	13670202.00	2011.00	201102.00	NASONEX	1.042	0.00	1.042	17.72	17.72	0.00
48098	13670202.00	2010.00	201009.00	NASONEX	1.137	0.00	1.137	19.34	19.34	0.00
48128	13670202.00	2010.00	201009.00	NASONEX	1.112	0.00	1.112	18.9	18.9	0.00
48162	13670202.00	2010.00	201011.00	NASONEX	1.928	0.00	1.928	32.77	32.77	0.00
48186	13670202.00	2010.00	201009.00	NASONEX	1.009	0.00	1.009	17.16	17.16	0.00
48201	13670202.00	2010.00	201005.00	NASONEX	1.222	0.00	1.222	20.77	20.77	0.00
48315	13670202.00	2011.00	201105.00	NASONEX	1.081	0.00	1.081	18.37	18.37	0.00
48377	13670202.00	2010.00	201010.00	NASONEX	2.146	0.00	2.146	36.5	36.5	0.00
48463	13670202.00	2010.00	201010.00	NASONEX	1.207	0.00	1.207	20.51	20.51	0.00
48640	13670202.00	2010.00	201011.00	NASONEX	1.214	0.00	1.214	20.63	20.63	0.00
48763	13670202.00	2010.00	201010.00	NASONEX	0.964	0.00	0.964	16.39	16.39	0.00
48912	13670202.00	2010.00	201011.00	NASONEX	2.372	0.00	2.372	40.34	40.34	0.00
50401	13670202.00	2010.00	201012.00	NASONEX	1.294	0.00	1.294	22.00	22.00	0.00
52033	13670202.00	2010.00	201005.00	NASONEX	36.378	0.00	36.378	618.48	618.48	0.00
52033	13670202.00	2010.00	201009.00	NASONEX	3.264	0.00	3.264	55.48	55.48	0.00
52033	13670202.00	2010.00	201010.00	NASONEX	47.927	0.00	47.927	814.8	814.8	0.00
52033	13670202.00	2011.00	201103.00	NASONEX	32.916	0.00	32.916	559.53	559.53	0.00
52033	13670202.00	2011.00	201104.00	NASONEX	74.575	0.00	74.575	1267.81	1267.81	0.00
52807	13670202.00	2010.00	201012.00	NASONEX	1.068	0.00	1.068	18.16	18.16	0.00
53226	13670202.00	2010.00	201012.00	NASONEX	1.072	0.00	1.072	18.23	18.23	0.00
55987	13670202.00	2010.00	201012.00	NASONEX	1.48	0.00	1.48	25.16	25.16	0.00
56470	13670202.00	2010.00	201010.00	NASONEX	3.601	0.00	3.601	61.23	61.23	0.00
57702	13670202.00	2010.00	201012.00	NASONEX	1.222	0.00	1.222	20.77	20.77	0.00
58012	13670202.00	2010.00	201010.00	NASONEX	1.126	0.00	1.126	19.14	19.14	0.00
58075	13670202.00	2010.00	201011.00	NASONEX	1.129	0.00	1.129	19.19	19.19	0.00
59101	13670202.00	2010.00	201011.00	NASONEX	2.087	0.00	2.087	35.48	35.48	0.00
59101	13670202.00	2010.00	201012.00	NASONEX	2.204	0.00	2.204	37.48	37.48	0.00
59802	13670202.00	2010.00	201010.00	NASONEX	1.358	0.00	1.358	23.09	23.09	0.00
59802	13670202.00	2010.00	201011.00	NASONEX	1.00	0.00	1.00	17.00	17.00	0.00
60007	13670202.00	2011.00	201101.00	NASONEX	70.428	0.00	70.428	1197.38	1197.38	0.00
60007	13670202.00	2011.00	201104.00	NASONEX	10.543	0.00	10.543	179.22	179.22	0.00
60190	13670202.00	2010.00	201012.00	NASONEX	1.071	0.00	1.071	18.21	18.21	0.00
60453	13670202.00	2010.00	201008.00	NASONEX	1.039	0.00	1.039	17.66	17.66	0.00
60510	13670202.00	2010.00	201005.00	NASONEX	3.102	0.00	3.102	52.73	52.73	0.00
60611	13670202.00	2010.00	201005.00	NASONEX	2.104	0.00	2.104	35.78	35.78	0.00
60611	13670202.00	2010.00	201006.00	NASONEX	4.408	0.00	4.408	74.95	74.95	0.00
60611	13670202.00	2011.00	201105.00	NASONEX	1.024	0.00	1.024	17.41	17.41	0.00
60612	13670202.00	2010.00	201012.00	NASONEX	1.422	0.00	1.422	24.18	24.18	0.00
60612	13670202.00	2011.00	201103.00	NASONEX	1.073	0.00	1.073	18.25	18.25	0.00
60612	13670202.00	2011.00	201107.00	NASONEX	0.00	0.963	0.963	0.00	16.37	16.37
60616	13670202.00	2010.00	201008.00	NASONEX	1.07	0.00	1.07	18.19	18.19	0.00
60616	13670202.00	2010.00	201010.00	NASONEX	1.006	0.00	1.006	17.1	17.1	0.00
60616	13670202.00	2011.00	201105.00	NASONEX	1.016	0.00	1.016	17.27	17.27	0.00
60714	13670202.00	2010.00	201011.00	NASONEX	3.139	0.00	3.139	53.36	53.36	0.00
60805	13670202.00	2010.00	201012.00	NASONEX	1.186	0.00	1.186	20.16	20.16	0.00
61701	13670202.00	2010.00	201007.00	NASONEX	27.226	0.00	27.226	462.86	462.86	0.00
61701	13670202.00	2011.00	201102.00	NASONEX	96.077	0.00	96.077	1633.34	1633.34	0.00
61701	13670202.00	2011.00	201103.00	NASONEX	79.854	0.00	79.854	1357.57	1357.57	0.00
61701	13670202.00	2011.00	201105.00	NASONEX	37.4	0.00	37.4	635.85	635.85	0.00
61704	13670202.00	2010.00	201012.00	NASONEX	1.03	0.00	1.03	17.51	17.51	0.00
61761	13670202.00	2010.00	201011.00	NASONEX	45.94	0.00	45.94	781.04	781.04	0.00
61761	13670202.00	2010.00	201012.00	NASONEX	44.733	0.00	44.733	760.42	760.42	0.00
61761	13670202.00	2011.00	201105.00	NASONEX	6.425	0.00	6.425	109.24	109.24	0.00
61761	13670202.00	2011.00	201107.00	NASONEX	6.144	0.00	6.144	104.46	104.46	0.00
62526	13670202.00	2010.00	201008.00	NASONEX	1.115	0.00	1.115	18.96	18.96	0.00
62526	13670202.00	2010.00	201009.00	NASONEX	10.13	0.00	10.13	172.18	172.18	0.00
62881	13670202.00	2010.00	201010.00	NASONEX	1.308	0.00	1.308	22.23	22.23	0.00
64055	13670202.00	2010.00	201011.00	NASONEX	1.133	0.00	1.133	19.26	19.26	0.00
64068	13670202.00	2010.00	201012.00	NASONEX	2.443	0.00	2.443	41.54	41.54	0.00
64086	13670202.00	2010.00	201008.00	NASONEX	1.229	0.00	1.229	20.9	20.9	0.00
64131	13670202.00	2010.00	201008.00	NASONEX	1.106	0.00	1.106	18.8	18.8	0.00
64131	13670202.00	2010.00	201011.00	NASONEX	4.261	0.00	4.261	72.46	72.46	0.00
64154	13670202.00	2010.00	201008.00	NASONEX	1.194	0.00	1.194	20.3	20.3	0.00
64507	13670202.00	2010.00	201012.00	NASONEX	1.442	0.00	1.442	24.52	24.52	0.00
65109	13670202.00	2010.00	201009.00	NASONEX	3.363	0.00	3.363	57.17	57.17	0.00
65265	13670202.00	2010.00	201010.00	NASONEX	2.272	0.00	2.272	38.62	38.62	0.00
65775	13670202.00	2010.00	201011.00	NASONEX	0.983	0.00	0.983	16.71	16.71	0.00
66209	13670202.00	2010.00	201012.00	NASONEX	1.488	0.00	1.488	25.3	25.3	0.00
66223	13670202.00	2010.00	201009.00	NASONEX	1.165	0.00	1.165	19.81	19.81	0.00
66436	13670202.00	2010.00	201012.00	NASONEX	2.153	0.00	2.153	36.59	36.59	0.00
70006	13670202.00	2010.00	201010.00	NASONEX	2.59	0.00	2.59	44.03	44.03	0.00
70122	13670202.00	2010.00	201009.00	NASONEX	1.022	0.00	1.022	17.38	17.38	0.00
70403	13670202.00	2010.00	201008.00	NASONEX	1.49	0.00	1.49	25.33	25.33	0.00
70461	13670202.00	2010.00	201008.00	NASONEX	1.161	0.00	1.161	19.74	19.74	0.00
70808	13670202.00	2010.00	201009.00	NASONEX	3.452	0.00	3.452	58.68	58.68	0.00
70808	13670202.00	2010.00	201010.00	NASONEX	1.994	0.00	1.994	33.89	33.89	0.00
70810	13670202.00	2010.00	201008.00	NASONEX	1.36	0.00	1.36	23.12	23.12	0.00
70810	13670202.00	2010.00	201012.00	NASONEX	16.932	0.00	16.932	287.85	287.85	0.00
72076	13670202.00	2010.00	201009.00	NASONEX	4.201	0.00	4.201	71.44	71.44	0.00
72143	13670202.00	2010.00	201009.00	NASONEX	2.078	0.00	2.078	35.33	35.33	0.00
