Market                                  	Brand                                   	Report Period (multiple)                	Creative                                	Commercial Duration                     	advertisement_id	Cable TV-Units	Cable TV-$$$ (000)	Cable TV-GRP: TV Households	Cable TV-IMP(000): TV Households	Cable TV-CPM: TV Households	Cable TV-GRP: P18+	Cable TV-IMP(000): P18+	Cable TV-CPM: P18+	Cable TV-GRP: P21-54	Cable TV-IMP(000): P21-54	Cable TV-CPM: P21-54	Cable TV-GRP: P21-64	Cable TV-IMP(000): P21-64	Cable TV-CPM: P21-64	Network TV-Units	Network TV-$$$ (000)	Network TV-GRP: TV Households	Network TV-IMP(000): TV Households	Network TV-CPM: TV Households	Network TV-GRP: P18+	Network TV-IMP(000): P18+	Network TV-CPM: P18+	Network TV-GRP: P21-54	Network TV-IMP(000): P21-54	Network TV-CPM: P21-54	Network TV-GRP: P21-64	Network TV-IMP(000): P21-64	Network TV-CPM: P21-64	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Cable TV-GRP: TV Households	Spanish Language Cable TV-IMP(000): TV Households	Spanish Language Cable TV-CPM: TV Households	Spanish Language Cable TV-GRP: P18+	Spanish Language Cable TV-IMP(000): P18+	Spanish Language Cable TV-CPM: P18+	Spanish Language Cable TV-GRP: P21-54	Spanish Language Cable TV-IMP(000): P21-54	Spanish Language Cable TV-CPM: P21-54	Spanish Language Cable TV-GRP: P21-64	Spanish Language Cable TV-IMP(000): P21-64	Spanish Language Cable TV-CPM: P21-64	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spanish Language Network TV-GRP: TV Households	Spanish Language Network TV-IMP(000): TV Households	Spanish Language Network TV-CPM: TV Households	Spanish Language Network TV-GRP: P18+	Spanish Language Network TV-IMP(000): P18+	Spanish Language Network TV-CPM: P18+	Spanish Language Network TV-GRP: P21-54	Spanish Language Network TV-IMP(000): P21-54	Spanish Language Network TV-CPM: P21-54	Spanish Language Network TV-GRP: P21-64	Spanish Language Network TV-IMP(000): P21-64	Spanish Language Network TV-CPM: P21-64	Spot TV-Units	Spot TV-$$$ (000)	Spot TV-GRP: TV Households	Spot TV-IMP(000): TV Households	Spot TV-CPM: TV Households	Spot TV-GRP: P18+	Spot TV-IMP(000): P18+	Spot TV-CPM: P18+	Spot TV-GRP: P21-54	Spot TV-IMP(000): P21-54	Spot TV-CPM: P21-54	Spot TV-GRP: P21-64	Spot TV-IMP(000): P21-64	Spot TV-CPM: P21-64	Syndicated TV-Units	Syndicated TV-$$$ (000)	Syndicated TV-GRP: TV Households	Syndicated TV-IMP(000): TV Households	Syndicated TV-CPM: TV Households	Syndicated TV-GRP: P18+	Syndicated TV-IMP(000): P18+	Syndicated TV-CPM: P18+	Syndicated TV-GRP: P21-54	Syndicated TV-IMP(000): P21-54	Syndicated TV-CPM: P21-54	Syndicated TV-GRP: P21-64	Syndicated TV-IMP(000): P21-64	Syndicated TV-CPM: P21-64	Row No.
NATIONAL 	ZYRTEC ALLERGY REMEDY 	06/27/10 - 06/30/10 	WOMAN/DOG/TREES/PEOPLE/DOGS/COUCH	30 seconds	3492701	2	2.289	0.663	760.926	3.008	0.384	868.138	2.637	0.337	473.753	4.832	0.4	701.002	3.265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2893
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/01/10 - 07/03/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.043	0.001	1.07	40.187	0	0.772	55.699	0	0.492	87.398	0	0.567	75.838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2894
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/01/10 - 07/03/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	2	1.632	0.539	618.952	2.637	0.301	680.901	2.397	0.297	416.496	3.918	0.324	568.052	2.873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2895
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/04/10 - 07/10/10 	MAN/FISHING ROD/VEHICLE/HAND/GIRL	30 seconds	2924067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2896
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/04/10 - 07/10/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	30.5	4.16	4779.266	6.382	2.773	6274.926	4.861	2.543	3570.83	8.541	2.646	4642.178	6.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.125	0.001	1.631	76.64	0	1.266	98.736	0	0.291	429.553	0	0.441	283.447	1	5.821	2.997	3443.84	1.69	1.593	3603.758	1.615	1.779	2497.687	2.331	1.776	3115.502	1.868	2897
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/04/10 - 07/10/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	8	6.406	2.061	2368.724	2.704	1.075	2431.418	2.635	0.953	1337.03	4.791	1.098	1923.262	3.331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3.766	0.981	1127.629	3.34	0.51	1153.385	3.265	0.545	764.727	4.925	0.554	971.984	3.875	2898
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/04/10 - 07/10/10 	WOMAN IN GARDEN/DOG/KITCHEN/BED	45 seconds	3343697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	91.5	4.16	4779.266	19.145	2.773	6274.926	14.582	2.543	3570.83	25.624	2.646	4642.178	19.711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2899
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/11/10 - 07/17/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.027	0.005	5.713	4.726	0.002	4.996	5.404	0.003	3.514	7.684	0.002	4.16	6.49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2900
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/11/10 - 07/17/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	3	2.448	0.749	860.044	2.846	0.391	883.304	2.771	0.363	510.04	4.8	0.393	689.34	3.551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2901
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/18/10 - 07/24/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.065	0.007	8.239	7.889	0.004	8.475	7.67	0.005	7.051	9.219	0.005	7.664	8.481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2902
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/18/10 - 07/24/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	6	4.899	1.311	1506.537	3.252	0.684	1549.663	3.161	0.626	880.062	5.567	0.703	1233.276	3.972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2903
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/25/10 - 07/31/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.036	0.008	8.952	4.021	0.004	9.639	3.735	0.006	7.933	4.538	0.005	8.372	4.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2904
NATIONAL 	ZYRTEC ALLERGY REMEDY 	07/25/10 - 07/31/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	5	4.02	1.538	1766.139	2.276	0.806	1825.307	2.202	0.779	1093.724	3.676	0.845	1484.076	2.709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2905
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	INCOMPLETE VIDEO	15 seconds	3261151	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.58	0.072	79.128	7.33	0.039	83.76	6.925	0.033	46.451	12.486	0.036	63.106	9.191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2906
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	INCOMPLETE VIDEO	30 seconds	3253613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2.043	0.166	184.401	11.079	0.097	213.567	9.566	0.082	114.275	17.878	0.095	162.84	12.546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2907
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	MAN/FISHING ROD/VEHICLE/HAND/GIRL	30 seconds	2924067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.009	0.003	3.028	2.972	0.002	3.412	2.638	0.002	2.342	3.843	0.001	2.342	3.843	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2908
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	353	164.42	93.439	107317.508	1.532	50.397	114029.164	1.442	40.483	56865.938	2.891	45.221	79331.602	2.073	58	667.55	107.846	123906.367	5.388	63.754	144262.375	4.627	50.438	70830.117	9.425	57.568	100984.555	6.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	625	38.887	5.914	6584.872	5.906	3.125	6810.591	5.71	2.948	4071.489	9.551	3.168	5388.392	7.217	12	25.243	13.997	16084.221	1.569	7.543	17070.188	1.479	7.132	10016.443	2.52	7.345	12884.479	1.959	2909
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	30 seconds	3253614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1.747	0.129	142.8	12.234	0.075	165.716	10.542	0.063	87.514	19.963	0.072	123.809	14.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2910
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	17	12.917	3.778	4334.895	2.98	1.972	4462.398	2.895	1.693	2377.452	5.433	1.792	3146.135	4.106	2	145	4.887	5614.302	25.827	3.156	7141.09	20.305	3.182	4467.924	32.454	3.235	5675.429	25.549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2911
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/01/10 - 08/07/10 	WOMAN/DOG/TREES/PEOPLE/DOGS/COUCH	30 seconds	3492701	12	9.908	2.747	3150.85	3.145	1.389	3145.319	3.15	1.274	1788.55	5.54	1.289	2262.631	4.379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2912
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	INCOMPLETE VIDEO	15 seconds	3454044	2	0.14	0.227	261.283	0.536	0.122	276.76	0.506	0.152	213.912	0.654	0.142	248.46	0.563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	1.158	0.119	132.316	8.752	0.067	144.534	8.012	0.06	82.774	13.99	0.062	103.415	11.198	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2913
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	INCOMPLETE VIDEO	30 seconds	3253613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	1.018	0.123	136.161	7.476	0.066	141.967	7.171	0.039	53.125	19.162	0.053	91.226	11.159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2914
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	314	142.776	87.103	100042.367	1.427	46.092	104283.227	1.369	38.347	53848.043	2.651	41.802	73321.516	1.947	68	885.9	144.209	165692.188	5.347	86.303	195291.469	4.536	64.217	90187.5	9.823	75.358	132195.344	6.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	619	44.561	6.338	7051.523	6.319	3.429	7501.563	5.94	3.178	4406.635	10.112	3.481	5929.305	7.515	15	44.846	22.791	26186.113	1.713	13.066	29565.559	1.517	9.76	13705.697	3.272	11.32	19854.162	2.259	2915
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	30 seconds	3247420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0.733	0.091	100.343	7.305	0.055	123.046	5.957	0.035	47.756	15.349	0.047	78.932	9.286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2916
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	14	11.692	3.456	3968.074	2.947	1.729	3910.41	2.99	1.707	2398.012	4.876	1.728	3032.653	3.855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2917
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/08/10 - 08/14/10 	WOMAN/DOG/TREES/PEOPLE/DOGS/COUCH	30 seconds	3492701	10	8.702	2.654	3047.15	2.856	1.297	2932.122	2.968	1.393	1955.285	4.451	1.357	2382.174	3.653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2918
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	INCOMPLETE VIDEO	15 seconds	3454044	1	0.141	0.195	224.342	0.629	0.103	233.091	0.605	0.083	117.009	1.205	0.101	176.379	0.799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	1.264	0.161	178.264	7.091	0.087	191.669	6.595	0.064	90.354	13.989	0.073	126.229	10.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	INCOMPLETE VIDEO	30 seconds	3253613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	2.739	0.229	254.358	10.768	0.139	303.278	9.031	0.098	134.576	20.353	0.122	209.306	13.086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2920
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	MAN/FISHING ROD/VEHICLE/HAND/GIRL	30 seconds	2924067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2921
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	NO VIDEO AVAILABLE	30 seconds	0	1	0.396	0.119	137.018	2.89	0.072	162.368	2.439	0.041	57.313	6.909	0.067	117.473	3.371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2922
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	506	267.37	155.205	178258.859	1.5	80.461	182045.875	1.469	69.118	97046.578	2.755	75.327	132150.031	2.023	81	738.95	159.827	183632.922	4.024	93.147	210776.375	3.506	69.308	97327.539	7.592	80.393	141028.453	5.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	740	43.108	6.474	7211.876	5.977	3.492	7647.237	5.637	3.225	4490.77	9.599	3.505	5985.189	7.202	36	127.168	58.789	67547.648	1.883	33.043	74763.156	1.701	25.047	35180.258	3.615	28.342	49722.188	2.558	2923
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	30 seconds	3306865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10.743	0.36	400.631	26.815	0.211	464.201	23.143	0.143	200.628	53.547	0.176	300.209	35.785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2924
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	WOMAN & GIRL/GOLF CLUB/BOTTLE/TEXT	30 seconds	3290490	18	15.948	3.995	4589.49	3.475	2.075	4701.601	3.392	1.95	2737.456	5.826	2.091	3671.9	4.343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2925
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/15/10 - 08/21/10 	WOMAN/DOG/TREES/PEOPLE/DOGS/COUCH	30 seconds	3492701	16	14.032	3.566	4096.473	3.425	1.843	4177.969	3.359	1.767	2480.434	5.657	1.885	3309.908	4.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2926
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	INCOMPLETE VIDEO	15 seconds	3454043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.15	0.496	569.468	0.263	0.255	576.733	0.26	0.272	382.331	0.392	0.275	481.838	0.311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.507	0.073	80.414	6.305	0.038	85.587	5.924	0.031	40.849	12.412	0.034	55.578	9.122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2927
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	INCOMPLETE VIDEO	30 seconds	3277274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.549	0.049	55.249	9.937	0.029	62.813	8.74	0.021	29.668	18.505	0.027	45.093	12.175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2928
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	MAN IN YARD/DOG/BLUEPRINT/DOGHOUSE	30 seconds	3438817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	173	8.733	10034.732	17.24	5.523	12497.165	13.843	4.941	6939.278	24.931	5.194	9110.205	18.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.459	0.016	17.954	25.565	0.009	19.478	23.565	0.007	8.967	51.188	0.007	12.681	36.196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2929
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	NO VIDEO AVAILABLE	30 seconds	0	4	2.164	0.576	662.111	3.268	0.345	779.978	2.774	0.35	491.801	4.4	0.365	638.935	3.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2930
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	15 seconds	3314000	592	326.398	180.31	207094.016	1.576	98.251	222334.156	1.468	86.204	121060.734	2.696	93.645	164274.75	1.987	73	767.5	157.035	180425.875	4.254	94.484	213805.922	3.59	69.831	98068.203	7.826	81.06	142185.156	5.398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	946	52.672	8.2	9124.511	5.773	4.366	9552.015	5.514	4.07	5657.321	9.31	4.436	7549.63	6.977	30	207.681	54.122	62183.711	3.34	31.003	70157.812	2.96	26.78	37608.012	5.522	29.185	51201.883	4.056	2931
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	WOMAN & GIRL/BOTTLE/GOLF COURSE	30 seconds	3247420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	4.231	0.187	208.495	20.293	0.125	273.767	15.455	0.108	149.505	28.3	0.119	204.537	20.686	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2932
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/22/10 - 08/28/10 	WOMAN/DOG/TREES/PEOPLE/DOGS/COUCH	30 seconds	3492701	12	13.224	3.713	4267.098	3.099	1.97	4458.392	2.966	2.004	2814.67	4.698	2.058	3614.674	3.658	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2933
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/29/10 - 08/31/10 	INCOMPLETE VIDEO	15 seconds	3454043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	1.173	0.17	189.801	6.18	0.096	207.841	5.644	0.08	113.039	10.377	0.093	157.58	7.444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2934
NATIONAL 	ZYRTEC ALLERGY REMEDY 	08/29/10 - 08/31/10 	INCOMPLETE VIDEO	30 seconds	3277274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	1.967	0.182	202.915	9.694	0.096	213.936	9.194	0.089	122.88	16.007	0.095	165.473	11.887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2935
