Market                                  	Brand                                   	Report Period (multiple)                	Cable TV-Units	Cable TV-$$$ (000)	FSI Coupon-Units	FSI Coupon-$$$ (000)	Internet-Units	Internet-$$$ (000)	National Magazine-Units	National Magazine-$$$ (000)	National Newspaper-Units	National Newspaper-$$$ (000)	National Sunday Supplement-Units	National Sunday Supplement-$$$ (000)	Network Radio-Units	Network Radio-$$$ (000)	Network TV-Units	Network TV-$$$ (000)	Outdoor-Units	Outdoor-$$$ (000)	Spanish Language Cable TV-Units	Spanish Language Cable TV-$$$ (000)	Spanish Language Network TV-Units	Spanish Language Network TV-$$$ (000)	Spot Radio-Units	Spot Radio-$$$ (000)	Spot TV-Units	Spot TV-$$$ (000)	Syndicated TV-Units	Syndicated TV-$$$ (000)	Row No.
NATIONAL 	CLARITIN ALLERGY REMEDY 	05/01/11 - 05/07/11 	555	527.404	140	83.15	0	52.672	7	1438.434	0	0	0	0	0	81.194	10	670.55	0	0	0	0	96	330.66	43	0.755	979	134.299	10	100.846	982
NATIONAL 	CLARITIN ALLERGY REMEDY 	05/08/11 - 05/14/11 	622	662.348	0	0	0	78.937	2	630.195	0	0	0	0	0	0	7	329.1	0	0	0	0	112	260.952	16	0.199	952	142.31	12	122.7	983
NATIONAL 	CLARITIN ALLERGY REMEDY 	05/15/11 - 05/21/11 	674	594.516	132	118.552	0	27.891	0	0	0	0	0	0	0	0	9	350	0	0	0	0	125	310.824	16	0.093	499	87.58	11	268.581	984
NATIONAL 	CLARITIN ALLERGY REMEDY 	05/22/11 - 05/28/11 	568	512.048	0	0	0	54.751	1	168.495	0	0	0	0	0	0	5	456.8	0	0	0	0	121	203.115	16	0.112	435	59.375	14	98.092	985
NATIONAL 	CLARITIN ALLERGY REMEDY 	05/29/11 - 05/31/11 	175	132.087	0	0	0	44.948	1	259.695	0	0	0	0	0	0	4	227.5	0	0	0	0	4	3.7	12	0.083	276	29.555	8	60.55	986
NATIONAL 	CLARITIN ALLERGY REMEDY 	06/01/11 - 06/04/11 	227	155.016	0	0	0	0	3	412.227	0	0	0	0	0	0	2	67.6	0	0	0	0	0	0	0	0	301	37.107	1	1.521	987
NATIONAL 	CLARITIN ALLERGY REMEDY 	06/05/11 - 06/11/11 	661	492.54	0	0	0	30.059	0	0	0	0	0	0	0	0	11	257.65	0	0	0	0	9	201.933	16	0.072	474	54.452	9	45.065	988
NATIONAL 	CLARITIN ALLERGY REMEDY 	06/12/11 - 06/18/11 	252	166.169	59	72.059	0	13.418	0	0	0	0	0	0	0	0	11	64.15	0	0	0	0	0	0	12	0.045	277	30.828	5	41.955	989
NATIONAL 	CLARITIN ALLERGY REMEDY 	06/19/11 - 06/25/11 	121	81.089	0	0	0	15.763	0	0	0	0	0	0	0	0	6	65.3	0	0	0	0	0	0	8	0.03	21	1.089	5	41.058	990
NATIONAL 	CLARITIN ALLERGY REMEDY 	06/26/11 - 06/30/11 	17	13.355	0	0	0	9.883	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0.039	9	0.457	2	17.78	991
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/01/11 - 07/02/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.005	0	0	992
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/03/11 - 07/09/11 	0	0	0	0	0	26.442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0.171	2	0.104	0	0	993
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/10/11 - 07/16/11 	0	0	0	0	0	13.595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0.102	1	0	0	0	994
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/17/11 - 07/23/11 	128	71.324	0	0	0	7.506	0	0	0	0	0	0	0	0	7	75.85	0	0	0	0	0	0	17	0.108	347	19.325	5	113.134	995
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/24/11 - 07/30/11 	144	74.983	0	0	0	9.003	0	0	0	0	0	0	0	0	8	99.5	0	0	0	0	0	0	16	0.112	550	50.064	15	48.782	996
NATIONAL 	CLARITIN ALLERGY REMEDY 	07/31/11 - 07/31/11 	16	11.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	5.602	1	6.778	997
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/22/09 - 03/28/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	998
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/29/09 - 03/31/09 	103	38.548	0	0	0	0.475	0	0	0	0	0	0	0	0	4	24.5	0	0	0	0	0	0	0	0	109	9.845	6	51.04	999
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/01/09 - 04/04/09 	180	98.361	0	0	0	0	3	622.815	0	0	0	0	0	0	1	5.8	0	0	0	0	0	0	0	0	125	12.094	0	0	1000
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/05/09 - 04/11/09 	298	167.056	58	35.667	0	0.285	0	0	0	0	0	0	0	0	10	37.85	0	0	0	0	0	0	0	0	364	32.737	1	20.772	1001
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/12/09 - 04/18/09 	294	192.609	0	0	0	0.631	2	444.584	0	0	0	0	0	0	9	34	0	0	0	0	0	0	0	0	309	28.495	3	46.83	1002
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/19/09 - 04/25/09 	298	182.312	21	12.187	0	0.489	0	0	0	0	0	0	0	0	7	36.5	0	0	0	0	0	0	0	0	314	31.441	3	10.535	1003
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/26/09 - 04/30/09 	255	172.514	0	0	0	0.879	0	0	0	0	0	0	0	0	10	49.65	0	0	0	0	0	0	0	0	379	39.861	2	41.902	1004
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/01/09 - 05/02/09 	105	61.748	0	0	0	0	5	695.318	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	81	9.796	0	0	1005
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/03/09 - 05/09/09 	408	235.576	0	0	0	3.427	2	462.206	0	0	0	0	0	0	13	43.85	0	0	0	0	0	0	0	0	488	58.337	3	51.075	1006
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/10/09 - 05/16/09 	379	233.063	0	0	0	0.784	0	0	0	0	0	0	0	0	11	33.2	0	0	0	0	0	0	0	0	508	55.468	3	80.758	1007
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/17/09 - 05/23/09 	369	250.207	71	46.546	0	0.703	1	240.102	0	0	0	0	0	0	11	41.9	0	0	0	0	0	0	0	0	496	53.227	3	15.113	1008
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/24/09 - 05/30/09 	317	195.28	0	0	0	0.542	0	0	0	0	0	0	0	0	6	21.45	0	0	0	0	0	0	0	0	324	24.736	5	34.747	1009
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/31/09 - 05/31/09 	45	32.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	4.348	1	4.598	1010
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/01/09 - 06/06/09 	162	80.492	0	0	0	1.569	4	472.838	0	0	0	0	0	0	7	25.8	0	0	0	0	0	0	0	0	250	21.247	0	0	1011
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/07/09 - 06/13/09 	35	27.602	0	0	0	1.387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	3.341	2	17.104	1012
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/14/09 - 06/20/09 	0	0	0	0	0	0.313	2	462.206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.006	0	0	1013
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/01/09 - 07/04/09 	0	0	0	0	0	0	1	310.028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/05/09 - 07/11/09 	0	0	0	0	0	0	1	214.532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1015
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	08/16/09 - 08/22/09 	0	0	0	0	0	0.003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1016
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	08/23/09 - 08/29/09 	0	0	0	0	0	0.244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.68	0	0	1017
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	08/30/09 - 08/31/09 	33	20.476	1	0.477	0	0.585	0	0	0	0	0	0	0	0	3	8.85	0	0	0	0	0	0	0	0	73	4.808	0	0	1018
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/01/09 - 09/05/09 	180	98.114	0	0	0	0	3	371.457	0	0	0	0	0	0	4	19.6	0	0	0	0	0	0	0	0	275	27.746	0	0	1019
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/06/09 - 09/12/09 	236	140.856	0	0	0	0.412	0	0	0	0	0	0	0	0	8	100.05	0	0	0	0	0	0	0	0	426	35.203	3	11.236	1020
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/13/09 - 09/19/09 	244	137.139	57	38.864	0	0.44	0	0	0	0	0	0	0	0	7	40.3	0	0	0	0	0	0	0	0	255	25.324	3	13.019	1021
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/20/09 - 09/26/09 	265	142.387	0	0	0	0.485	0	0	0	0	0	0	0	0	3	17.95	0	0	0	0	0	0	0	0	296	22.814	13	132.718	1022
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/27/09 - 09/30/09 	141	70.189	0	0	0	1.227	0	0	0	0	0	0	0	0	3	14.25	0	0	0	0	0	0	0	0	20	5.752	1	13.446	1023
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	10/01/09 - 10/03/09 	114	84.119	0	0	0	0	0	0	0	0	0	0	0	0	5	21.25	0	0	0	0	0	0	0	0	13	0.52	1	4.761	1024
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	10/04/09 - 10/10/09 	49	53.67	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.262	2	20.709	1025
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	10/11/09 - 10/17/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.031	0	0	1026
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/14/10 - 03/20/10 	0	0	0	0	0	0.079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.352	0	0	1027
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/21/10 - 03/27/10 	0	0	0	0	0	0.148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.321	0	0	1028
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/28/10 - 03/31/10 	120	56.795	24	18.617	0	0.117	1	247.32	0	0	0	0	0	0	2	8.65	0	0	0	0	15	26.051	0	0	322	31.452	1	15.812	1029
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/01/10 - 04/03/10 	100	86.53	0	0	0	0	2	283.924	0	0	0	0	0	0	2	10.25	0	0	0	0	14	29.064	0	0	300	28.862	3	22.217	1030
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/04/10 - 04/10/10 	227	176.988	0	0	0	0.169	0	0	0	0	0	0	0	0	4	18.3	0	0	0	0	37	93.492	0	0	253	19.006	8	85.273	1031
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/11/10 - 04/17/10 	235	200.677	0	0	0	0.452	0	0	0	0	0	0	0	0	5	25.75	0	0	0	0	36	60.35	0	0	310	24.323	5	79.201	1032
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/18/10 - 04/24/10 	287	239.811	0	0	0	0.334	0	0	0	0	0	0	0	0	5	24.3	0	0	0	0	39	104.921	0	0	525	49.611	4	33.726	1033
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/25/10 - 04/30/10 	334	291.27	0	0	0	29.719	1	247.32	0	0	0	0	0	0	6	28.75	0	0	0	0	30	175.768	0	0	427	41.245	3	25.102	1034
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/01/10 - 05/01/10 	58	52.524	0	0	0	0	6	933.433	0	0	0	0	0	0	0	0	0	0	0	0	1	4.637	0	0	4	0.303	0	0	1035
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/02/10 - 05/08/10 	363	293.401	0	0	0	8.284	0	0	0	0	0	0	0	0	7	33.3	0	0	0	0	27	117.44	0	0	255	21.39	6	33.461	1036
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/09/10 - 05/15/10 	386	277.01	48	62.008	0	14.079	0	0	0	0	0	0	0	0	7	33.65	0	0	0	0	22	68.919	0	0	661	53.585	0	0	1037
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/16/10 - 05/22/10 	349	238.277	0	0	0	1.904	0	0	0	0	0	0	0	0	5	24.65	0	0	0	0	27	78.8	0	0	659	47.432	1	3.661	1038
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/23/10 - 05/29/10 	299	215.22	0	0	0	1.732	0	0	0	0	0	0	0	0	8	37.15	0	0	0	0	36	69.554	0	0	551	41.699	3	68.886	1039
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/30/10 - 05/31/10 	89	76.125	0	0	0	12.138	0	0	0	0	0	0	0	0	1	2.2	0	0	0	0	1	0.81	0	0	179	15.423	1	3.409	1040
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/01/10 - 06/05/10 	263	246.418	0	0	0	0	7	1093.289	0	0	0	0	0	0	6	23.7	0	0	0	0	0	0	0	0	490	37.263	0	0	1041
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/06/10 - 06/12/10 	48	40.156	0	0	0	6.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	1.516	1	4.515	1042
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/13/10 - 06/19/10 	0	0	0	0	0	4.99	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1043
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/20/10 - 06/26/10 	0	0	0	0	0	3.291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1044
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/27/10 - 06/30/10 	0	0	0	0	0	0.662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.11	0	0	1045
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/04/10 - 07/10/10 	0	0	0	0	0	3.043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/11/10 - 07/17/10 	0	0	0	0	0	14.031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1047
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/18/10 - 07/24/10 	0	0	0	0	0	1.559	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1048
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	07/25/10 - 07/31/10 	0	0	0	0	0	10.057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1049
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	08/08/10 - 08/14/10 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.112	0	0	1050
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	08/22/10 - 08/28/10 	0	0	52	62.099	0	0	1	247.32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1051
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/01/10 - 09/04/10 	0	0	0	0	0	0	4	748.201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1052
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	09/12/10 - 09/18/10 	0	0	62	37.263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1053
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	03/27/11 - 03/31/11 	0	0	68	37.319	0	0	1	259.695	0	0	0	0	0	0	0	0	0	0	0	0	38	42.811	0	0	0	0	0	0	1054
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/01/11 - 04/02/11 	0	0	0	0	0	0	3	347.343	0	0	0	0	0	0	0	0	0	0	0	0	7	26.41	0	0	0	0	0	0	1055
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/03/11 - 04/09/11 	359	90.81	0	0	0	0	1	187.826	0	0	0	0	0	0	6	25.5	0	0	0	0	56	141.044	0	0	444	40.266	1	4.648	1056
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/10/11 - 04/16/11 	408	160.191	0	0	0	0	0	0	0	0	0	0	0	0	5	36	0	0	0	0	49	116.049	0	0	302	23.758	2	15.127	1057
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/17/11 - 04/23/11 	473	181.607	63	59.063	0	0	0	0	0	0	0	0	0	0	8	37.45	0	0	0	0	68	152.025	0	0	310	25.098	5	50.393	1058
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	04/24/11 - 04/30/11 	459	167.596	0	0	0	0	0	0	0	0	0	0	0	0	7	34.05	0	0	0	0	63	164.601	0	0	384	29.162	1	9.466	1059
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/01/11 - 05/07/11 	529	212.698	0	0	0	0	7	998.924	0	0	0	0	0	0	8	39.7	0	0	0	0	68	127.552	0	0	708	51.726	4	20.778	1060
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/08/11 - 05/14/11 	468	195.499	0	0	0	0	0	0	0	0	0	0	0	0	7	43.85	0	0	0	0	70	162.401	0	0	580	44.967	2	11.558	1061
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/15/11 - 05/21/11 	457	182.283	0	0	0	0	1	187.826	0	0	0	0	0	0	8	41.6	0	0	0	0	63	171.696	0	0	478	43.708	2	29.494	1062
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/22/11 - 05/28/11 	503	254.967	0	0	0	0	0	0	0	0	0	0	0	0	8	37.05	0	0	0	0	1	10.806	0	0	334	26.311	2	22.682	1063
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	05/29/11 - 05/31/11 	83	53.239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	2.249	2	22.773	1064
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/01/11 - 06/04/11 	0	0	0	0	0	0	7	997.588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.008	0	0	1065
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/05/11 - 06/11/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.043	0	0	1066
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/12/11 - 06/18/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.419	0	0	1067
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/19/11 - 06/25/11 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0.419	0	0	1068
NATIONAL 	CLARITIN CHILDRENS ALLERGY REMEDY 	06/26/11 - 06/30/11 	0	0	0	0	0	0.565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1069
NATIONAL 	CLARITIN EYE EYE DROPS 	08/02/09 - 08/08/09 	0	0	0	0	0	0.298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0.266	0	0	1070
NATIONAL 	CLARITIN EYE EYE DROPS 	08/09/09 - 08/15/09 	273	214.687	0	0	0	3.407	0	0	0	0	0	0	0	0	14	132.05	0	0	0	0	0	0	0	0	131	15.073	5	48.078	1071
NATIONAL 	CLARITIN EYE EYE DROPS 	08/16/09 - 08/22/09 	320	246.786	0	0	0	2.637	0	0	0	0	0	0	0	0	15	190.35	0	0	0	0	0	0	0	0	50	11.453	10	117.315	1072
NATIONAL 	CLARITIN EYE EYE DROPS 	08/23/09 - 08/29/09 	267	197.042	0	0	0	6.854	0	0	0	0	0	0	0	0	11	109.5	0	0	0	0	0	0	0	0	143	18.405	7	30.046	1073
NATIONAL 	CLARITIN EYE EYE DROPS 	08/30/09 - 08/31/09 	91	62.266	58	30.337	0	6.936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0.185	6	35.482	1074
NATIONAL 	CLARITIN EYE EYE DROPS 	09/01/09 - 09/05/09 	165	107.754	0	0	0	0	0	0	0	0	0	0	0	0	5	22.5	0	0	0	0	0	0	0	0	47	1.784	6	67.993	1075
NATIONAL 	CLARITIN EYE EYE DROPS 	09/06/09 - 09/12/09 	180	137.879	0	0	0	3.858	0	0	0	0	0	0	0	0	8	41.45	0	0	0	0	0	0	0	0	92	1.582	14	134.903	1076
NATIONAL 	CLARITIN EYE EYE DROPS 	09/13/09 - 09/19/09 	184	139.769	0	0	0	3.706	0	0	0	0	0	0	0	0	7	37.05	0	0	0	0	0	0	0	0	46	1.994	8	32.862	1077
NATIONAL 	CLARITIN EYE EYE DROPS 	09/20/09 - 09/26/09 	202	144.632	0	0	0	3.14	0	0	0	0	0	0	0	0	10	412.7	0	0	0	0	0	0	0	0	146	10.268	13	70.021	1078
NATIONAL 	CLARITIN EYE EYE DROPS 	09/27/09 - 09/30/09 	58	38.193	0	0	0	3.861	0	0	0	0	0	0	0	0	13	1009.7	0	0	0	0	0	0	0	0	865	176.048	1	1.142	1079
NATIONAL 	CLARITIN EYE EYE DROPS 	10/01/09 - 10/03/09 	59	71.258	0	0	0	0	1	28.65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	748	161.117	0	0	1080
NATIONAL 	CLARITIN EYE EYE DROPS 	10/04/09 - 10/10/09 	347	193.859	0	0	0	3.49	0	0	0	0	0	0	0	0	4	248.3	0	0	0	0	0	0	0	0	78	29.206	0	0	1081
NATIONAL 	CLARITIN EYE EYE DROPS 	10/11/09 - 10/17/09 	233	113.977	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2.67	0	0	1082
NATIONAL 	CLARITIN EYE EYE DROPS 	10/18/09 - 10/24/09 	41	19.052	0	0	0	0.038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0.379	0	0	1083
NATIONAL 	CLARITIN EYE EYE DROPS 	10/25/09 - 10/31/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0.156	0	0	1084
NATIONAL 	CLARITIN EYE EYE DROPS 	11/01/09 - 11/07/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.038	0	0	1085
NATIONAL 	CLARITIN EYE EYE DROPS 	11/22/09 - 11/28/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.018	0	0	1086
NATIONAL 	CLARITIN EYE EYE DROPS 	03/07/10 - 03/13/10 	0	0	60	70.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1087
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	07/19/09 - 07/25/09 	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0.484	0	0	1088
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	08/02/09 - 08/08/09 	0	0	0	0	0	0.337	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	08/09/09 - 08/15/09 	0	0	0	0	0	3.491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0.304	0	0	1090
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	08/16/09 - 08/22/09 	196	133.021	0	0	0	4.171	0	0	0	0	0	0	0	0	16	349.7	0	0	0	0	0	0	0	0	62	9.587	9	54.332	1091
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	08/23/09 - 08/29/09 	195	146.649	0	0	0	6.082	0	0	0	0	0	0	0	0	22	405.1	0	0	0	0	0	0	0	0	58	4.483	7	66.701	1092
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	08/30/09 - 08/31/09 	65	66.857	0	0	0	7.874	0	0	0	0	0	0	0	0	4	216.9	0	0	0	0	0	0	0	0	25	4.391	7	41.137	1093
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	09/01/09 - 09/05/09 	125	114.465	0	0	0	0	2	443.108	0	0	0	0	0	0	22	602.5	0	0	0	0	0	0	0	0	80	12.367	2	2.6	1094
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	09/06/09 - 09/12/09 	147	123.429	0	0	0	7.25	0	0	0	0	1	575.28	0	0	22	606.9	0	0	0	0	0	0	0	0	120	4.305	18	59.689	1095
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	09/13/09 - 09/19/09 	155	158.121	0	0	0	4.539	1	240.102	0	0	0	0	0	0	20	656.85	0	0	0	0	0	0	0	0	83	2.108	9	65.304	1096
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	09/20/09 - 09/26/09 	141	118.645	0	0	0	4.32	1	265.538	0	0	0	0	0	0	12	327.6	0	0	0	0	0	0	0	0	254	24.462	6	43.68	1097
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	09/27/09 - 09/30/09 	67	28.584	0	0	0	9.049	0	0	0	0	0	0	0	0	7	324	0	0	0	0	0	0	0	0	40	5.314	5	103.333	1098
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	10/01/09 - 10/03/09 	92	78.937	0	0	0	0	4	952.442	0	0	0	0	0	0	3	227.4	0	0	0	0	0	0	0	0	13	2.816	0	0	1099
NATIONAL 	CLARITIN REDITABS ALLERGY REMEDY 	10/04/09 - 10/10/09 	254	197.124	0	0	0	3.047	0	0	0	0	0	0	0	0	15	348.6	0	0	0	0	0	0	0	0	47	2.512	11	90.621	1100
